doc_id,page_index,page_type,has_music,quality_comment,image_path,has_music_pred,has_music_score,validation_source,needs_review,review_reason,priority_group
rsl01013957967,4,unknown,0,,outputs\pages\rsl01013957967\page_004.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,6,unknown,0,,outputs\pages\rsl01013957967\page_006.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,8,unknown,0,,outputs\pages\rsl01013957967\page_008.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,10,unknown,0,,outputs\pages\rsl01013957967\page_010.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,12,music,1,,outputs\pages\rsl01013957967\page_012.png,1,0.6,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,14,unknown,0,,outputs\pages\rsl01013957967\page_014.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,16,unknown,0,,outputs\pages\rsl01013957967\page_016.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,17,unknown,0,,outputs\pages\rsl01013957967\page_017.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,18,unknown,0,,outputs\pages\rsl01013957967\page_018.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,19,unknown,0,,outputs\pages\rsl01013957967\page_019.png,0,0.32,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,20,unknown,0,,outputs\pages\rsl01013957967\page_020.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,22,unknown,0,,outputs\pages\rsl01013957967\page_022.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,24,music,1,,outputs\pages\rsl01013957967\page_024.png,1,0.6,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,27,unknown,0,,outputs\pages\rsl01013957967\page_027.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,29,unknown,0,,outputs\pages\rsl01013957967\page_029.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,31,unknown,0,,outputs\pages\rsl01013957967\page_031.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,32,unknown,0,,outputs\pages\rsl01013957967\page_032.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,33,music,1,,outputs\pages\rsl01013957967\page_033.png,1,1.0,template_prediction,1,template_prediction,random_confident_music
rsl01013957967,34,unknown,0,,outputs\pages\rsl01013957967\page_034.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,36,unknown,0,,outputs\pages\rsl01013957967\page_036.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,37,unknown,0,,outputs\pages\rsl01013957967\page_037.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,43,unknown,0,,outputs\pages\rsl01013957967\page_043.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,46,unknown,0,,outputs\pages\rsl01013957967\page_046.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,47,music,1,,outputs\pages\rsl01013957967\page_047.png,1,1.0,template_prediction,1,template_prediction,random_confident_music
rsl01013957967,48,unknown,0,,outputs\pages\rsl01013957967\page_048.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,52,music,1,,outputs\pages\rsl01013957967\page_052.png,1,0.6,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,56,unknown,0,,outputs\pages\rsl01013957967\page_056.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,58,unknown,0,,outputs\pages\rsl01013957967\page_058.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,60,unknown,0,,outputs\pages\rsl01013957967\page_060.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,62,unknown,0,,outputs\pages\rsl01013957967\page_062.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,64,unknown,0,,outputs\pages\rsl01013957967\page_064.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,65,unknown,0,,outputs\pages\rsl01013957967\page_065.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,66,unknown,0,,outputs\pages\rsl01013957967\page_066.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,68,unknown,0,,outputs\pages\rsl01013957967\page_068.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,70,unknown,0,,outputs\pages\rsl01013957967\page_070.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,72,unknown,0,,outputs\pages\rsl01013957967\page_072.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,74,unknown,0,,outputs\pages\rsl01013957967\page_074.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,75,unknown,0,,outputs\pages\rsl01013957967\page_075.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,76,music,1,,outputs\pages\rsl01013957967\page_076.png,1,0.695,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,77,unknown,0,,outputs\pages\rsl01013957967\page_077.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,79,unknown,0,,outputs\pages\rsl01013957967\page_079.png,0,0.285,template_prediction,1,template_prediction;unknown;uncertain_score;high_score_non_music,uncertain;unknown
rsl01013957967,82,music,1,,outputs\pages\rsl01013957967\page_082.png,1,0.46,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,83,music,1,,outputs\pages\rsl01013957967\page_083.png,1,0.8,template_prediction,1,template_prediction;uncertain_score;low_confidence_music,uncertain
rsl01013957967,84,unknown,0,,outputs\pages\rsl01013957967\page_084.png,0,0.355,template_prediction,1,template_prediction;unknown;uncertain_score;last_2_pages;high_score_non_music,boundary_pages;uncertain;unknown
rsl01013957967,85,music,1,,outputs\pages\rsl01013957967\page_085.png,1,0.8,template_prediction,1,template_prediction;uncertain_score;last_2_pages;low_confidence_music,boundary_pages;uncertain
